PARTICIPANT_ID,AGE,HAS_TAKEN_TYPING_COURSE,COUNTRY,LAYOUT,NATIVE_LANGUAGE,FINGERS,KEYBOARD_TYPE,ERROR_RATE,AVG_WPM_15,ROR
249139,45,0,CA,qwerty,en,7-8,laptop,0.165562913907285,46.5944,0.0548
249141,20,0,US,qwerty,en,9-10,laptop,0.476190476190476,43.6336,0.1552
249145,26,0,CA,qwerty,en,5-6,laptop,0.403225806451613,76.4397,0.3787
249146,14,0,IE,qwerty,ar,3-4,laptop,6.02409638554217,42.3862,0.1307
249147,25,1,US,qwerty,en,9-10,laptop,3.16546762589928,73.3664,0.4812
249148,11,0,GB,qwerty,en,1-2,laptop,2.89855072463768,20.429,0.0301
249149,31,0,US,qwerty,en,9-10,laptop,0.0,62.6696,0.3441
249150,45,1,US,qwerty,en,9-10,full,0.0,61.3741,0.0853
249152,21,0,US,qwerty,en,1-2,full,3.56037151702786,53.3608,0.1854
249160,18,0,US,qwerty,en,7-8,laptop,0.23094688221709,85.2609,0.7069
249161,34,1,US,qwerty,en,9-10,laptop,0.0,66.3094,0.4821
249165,56,0,US,qwerty,en,3-4,full,2.52670849584534,24.4557,0.09
249166,13,0,US,qwerty,en,9-10,full,1.48423005565863,45.0351,0.256
249168,59,0,US,qwerty,en,9-10,laptop,0.531914893617021,74.7226,0.5205
249170,17,1,US,qwerty,en,9-10,laptop,5.79964850615114,55.1168,0.1012
249171,18,0,US,qwerty,en,1-2,laptop,0.824175824175824,46.4818,0.0842
249172,14,0,US,qwerty,en,3-4,laptop,0.47808764940239,44.907,0.0775
249175,27,0,GB,qwerty,en,9-10,laptop,0.511073253833049,45.2871,0.1419
249181,31,0,US,qwerty,en,9-10,laptop,0.173611111111111,70.0714,0.5381
249182,23,1,GB,qwerty,en,9-10,laptop,0.0,64.1058,0.1533
249183,17,0,GB,qwerty,en,1-2,laptop,0.170068027210884,48.0878,0.0783
249184,30,0,NL,qwerty,te,1-2,laptop,0.0,29.3865,0.0323
249186,24,0,US,qwerty,en,9-10,laptop,0.75,49.8689,0.3839
249187,35,0,US,qwerty,en,5-6,laptop,1.73913043478261,35.458,0.0634
249189,23,0,US,qwerty,en,9-10,full,0.315457413249211,94.8321,0.4403
249191,13,1,US,qwerty,en,9-10,laptop,1.57068062827225,30.6213,0.0352
249197,17,1,US,qwerty,en,7-8,full,0.71301247771836,72.0736,0.3816
249199,38,0,US,qwerty,en,9-10,full,2.22826086956522,46.4115,0.3454
249200,12,0,US,qwerty,en,9-10,full,0.439238653001464,72.5933,0.4582
249201,13,0,US,qwerty,en,5-6,full,2.15189873417722,31.2909,0.0502
249204,25,1,US,qwerty,en,5-6,laptop,0.180831826401447,36.6468,0.1378
249206,20,0,US,qwerty,en,9-10,laptop,1.70068027210884,96.5231,0.5096
249207,1,0,GR,qwerty,el,9-10,full,1.5817223198594,87.1611,0.3937
249208,40,0,US,qwerty,en,3-4,laptop,0.37243947858473,30.8208,0.0961
249209,31,1,US,qwerty,en,9-10,full,0.32258064516129,86.3439,0.2118
249210,12,0,US,qwerty,en,9-10,full,1.05421686746988,77.916,0.4967
249211,25,0,US,qwerty,en,9-10,laptop,0.0,76.6407,0.7185
249217,27,0,NL,qwerty,nl,9-10,laptop,0.0,80.8894,0.3358
249218,27,0,US,qwerty,en,9-10,laptop,0.163398692810458,79.9424,0.4277
249221,24,0,PH,qwerty,tl,1-2,full,0.881057268722467,26.2659,0.1039
249223,20,1,BD,qwerty,bn,9-10,laptop,0.1669449081803,30.4465,0.0793
249225,21,0,US,qwerty,en,9-10,full,0.904159132007233,81.3644,0.3204
249228,23,0,CA,qwerty,en,5-6,laptop,1.2,61.8573,0.1669
249230,39,0,US,qwerty,en,9-10,full,1.00334448160535,42.7074,0.1593
249234,27,0,GR,qwerty,el,9-10,full,3.33333333333333,69.1991,0.3876
249235,15,0,US,qwerty,en,3-4,laptop,0.799360511590727,32.2921,0.1652
249236,14,0,US,qwerty,en,7-8,laptop,0.521739130434782,25.1179,0.1939
249239,21,0,MY,qwerty,en,3-4,laptop,2.05831903945111,62.8612,0.216
249240,14,0,US,qwerty,en,1-2,laptop,0.197628458498024,35.8692,0.0659
249242,20,1,US,qwerty,en,9-10,laptop,0.178571428571429,70.1205,0.2878
249245,30,0,US,qwerty,en,9-10,laptop,0.975609756097561,82.0369,0.3214
249246,40,0,GB,qwerty,en,9-10,laptop,0.136239782016349,71.1689,0.3454
249250,36,0,IN,qwerty,te,9-10,full,3.82626680455016,32.0445,0.1704
249252,21,0,US,qwerty,en,9-10,full,0.48780487804878,103.2098,0.6896
249255,21,0,BG,qwerty,bg,7-8,laptop,0.93167701863354,43.4201,0.0875
249259,19,0,MY,qwerty,en,5-6,laptop,0.157232704402516,67.2198,0.3808
249260,24,0,BD,qwerty,bn,5-6,laptop,0.442477876106195,30.0671,0.0261
249262,19,0,BD,qwerty,bn,9-10,full,1.94319880418535,58.4163,0.2582
249263,19,0,ID,qwerty,id,9-10,laptop,0.156739811912226,53.4652,0.1541
249265,23,0,DO,qwerty,es,1-2,full,0.523952095808383,21.6521,0.1159
249269,16,0,US,qwerty,en,1-2,full,1.11642743221691,50.411,0.0793
249270,34,1,US,qwerty,en,3-4,laptop,0.432900432900433,71.0886,0.656
249271,27,0,GR,qwerty,el,9-10,full,3.67388022143936,75.686,0.4222
249272,15,0,CA,qwerty,en,3-4,laptop,1.26582278481013,44.125,0.1099
249277,34,1,US,qwerty,en,3-4,full,1.47329650092081,82.5824,0.3894
249280,15,1,US,qwerty,en,9-10,full,0.522648083623693,24.1654,0.1142
249282,41,0,US,qwerty,en,9-10,full,0.0,71.9728,0.5299
249285,23,0,CA,qwerty,en,7-8,laptop,0.157232704402516,83.6466,0.1777
249288,27,0,US,qwerty,en,3-4,laptop,0.85348506401138,39.8134,0.2089
249291,6,0,CN,qwerty,zh,7-8,full,2.15827338129496,23.8728,0.036
249298,30,0,US,qwerty,en,9-10,full,0.174216027874564,84.914,0.3957
249306,25,0,PT,qwerty,pt,3-4,laptop,0.573888091822095,50.1649,0.426
249307,19,0,US,qwerty,en,9-10,laptop,0.170357751277683,38.0335,0.2841
249311,26,0,US,qwerty,en,1-2,laptop,7.13648528099911,21.9938,0.061
249312,21,1,US,qwerty,en,9-10,laptop,0.154320987654321,65.8295,0.1399
249313,18,0,US,qwerty,en,9-10,full,0.347826086956522,56.5748,0.3208
249314,20,0,US,qwerty,en,3-4,small,1.29032258064516,38.668,0.0995
249315,17,0,US,qwerty,en,9-10,laptop,0.430416068866571,32.5568,0.0542
249318,16,0,US,qwerty,en,9-10,laptop,0.483091787439614,31.2986,0.1347
249320,21,1,US,qwerty,en,9-10,laptop,0.373134328358209,93.3275,0.6403
249333,36,0,IN,qwerty,te,9-10,laptop,0.798722044728435,29.5529,0.1877
249336,19,0,US,qwerty,en,5-6,full,5.76923076923077,56.0937,0.1384
249337,23,0,US,qwerty,en,1-2,laptop,0.895522388059702,18.7265,0.1203
249340,27,1,US,qwerty,en,9-10,laptop,0.50251256281407,61.0632,0.385
249342,14,1,IQ,qwerty,ar,7-8,laptop,0.696594427244582,38.2314,0.1338
249343,14,0,LV,qwerty,lv,3-4,full,0.75642965204236,39.6299,0.0397
249344,20,0,US,qwerty,en,7-8,laptop,0.88339222614841,94.8051,0.591
249349,57,0,CA,qwerty,en,1-2,laptop,1.13452188006483,26.504,0.0434
249350,37,0,US,qwerty,en,3-4,full,11.9728915662651,52.6991,0.383
249353,17,0,US,qwerty,en,3-4,laptop,0.931966449207829,25.767,0.0818
249358,48,0,US,qwerty,zh,9-10,laptop,0.441826215022091,39.2083,0.1847
249359,30,0,US,qwerty,en,9-10,full,3.04832713754647,33.3234,0.0632
249360,19,0,US,qwerty,en,9-10,laptop,0.0,82.1267,0.4044
249362,110,0,TO,qwerty,qu,1-2,laptop,0.798722044728435,57.5891,0.3997
249365,26,1,IR,qwerty,fa,3-4,laptop,1.30841121495327,34.8285,0.0554
249367,12,1,US,qwerty,en,9-10,laptop,0.58055152394775,48.1236,0.3773
249370,17,1,US,qwerty,en,9-10,laptop,0.362976406533575,59.9087,0.2278
249374,32,0,US,qwerty,en,9-10,laptop,1.03334899013621,16.6872,0.0341
249377,27,1,US,qwerty,en,9-10,full,0.359066427289048,69.2835,0.5016
249381,12,0,US,qwerty,en,9-10,laptop,0.791139240506329,45.9449,0.1488
249384,30,0,US,qwerty,en,1-2,laptop,0.278164116828929,41.4302,0.0549
249391,15,0,CA,qwerty,en,3-4,laptop,2.66222961730449,36.1075,0.1105
249393,15,0,CA,qwerty,en,3-4,full,0.332778702163062,52.2486,0.1246
249394,29,1,RS,qwerty,sr,9-10,full,0.159489633173844,62.0951,0.2239
249395,23,0,GB,qwerty,en,3-4,laptop,2.34375,54.1394,0.3959
249400,14,0,US,qwerty,en,3-4,full,0.947867298578199,60.5334,0.0942
249404,27,1,US,qwerty,en,9-10,full,0.140449438202247,84.4987,0.5479
249405,21,1,US,qwerty,en,9-10,full,1.05740181268882,75.3353,0.4166
249406,26,0,PK,azerty,en,3-4,full,0.709219858156028,28.3003,0.115
249411,22,0,HK,qwerty,pa,5-6,laptop,0.156433320297223,34.645,0.2451
249413,16,0,GB,qwerty,en,9-10,laptop,2.04379562043796,68.4965,0.5375
249415,15,0,RS,qwerty,sr,7-8,full,1.03626943005181,63.481,0.2047
249418,20,0,GB,qwerty,en,9-10,laptop,0.567375886524823,51.3939,0.4995
249420,20,1,IN,qwerty,hi,9-10,full,0.15600624024961,36.2666,0.0433
249421,13,1,US,qwerty,en,9-10,laptop,2.92960209881941,47.0583,0.2476
249423,58,1,US,qwerty,en,9-10,full,0.27359781121751,52.7661,0.2833
249430,18,0,US,qwerty,en,3-4,laptop,1.7921146953405,46.1904,0.1278
249437,39,0,US,qwerty,en,7-8,laptop,1.59744408945687,50.5413,0.2145
249439,19,1,US,qwerty,en,9-10,laptop,0.267737617135207,71.4821,0.3846
249442,16,0,CA,qwerty,en,9-10,laptop,2.26244343891403,46.0329,0.5143
249450,17,0,CA,qwerty,en,9-10,laptop,1.15511551155116,87.2217,0.7466
249456,25,1,US,qwerty,en,9-10,full,0.320512820512821,62.4399,0.2621
249458,30,0,CA,qwerty,en,9-10,laptop,1.84049079754601,12.337,0.1176
249461,18,0,US,qwerty,en,7-8,laptop,0.37243947858473,60.0459,0.4941
249462,21,1,US,qwerty,en,3-4,full,1.8018018018018,39.2586,0.1671
249464,26,0,US,qwerty,en,7-8,full,1.64533820840951,36.4959,0.2076
249465,28,1,US,qwerty,en,9-10,full,1.00671140939597,79.5475,0.4301
249467,31,0,RO,qwerty,ro,9-10,laptop,0.3003003003003,65.9967,0.3615
249468,20,0,DK,qwerty,da,9-10,laptop,1.00430416068867,42.9452,0.2434
249471,12,1,US,qwerty,en,9-10,laptop,0.355239786856128,29.1482,0.2703
249472,30,1,US,qwerty,en,7-8,laptop,0.940438871473354,51.9378,0.2704
249473,22,1,US,qwerty,en,9-10,full,1.79533213644524,68.058,0.3279
249479,24,1,NL,qwerty,nl,9-10,full,0.417536534446764,80.3429,0.4202
249483,26,0,CA,qwerty,en,9-10,laptop,1.04633781763827,83.5717,0.7456
249485,21,1,US,qwerty,en,9-10,laptop,0.0752445447705041,85.2386,0.6737
249488,27,1,US,qwerty,en,9-10,full,0.31055900621118,38.1866,0.095
249489,33,1,US,qwerty,en,9-10,full,0.40453074433657,74.6173,0.4037
249490,19,0,CA,qwerty,en,7-8,laptop,0.343642611683849,53.3329,0.2017
249492,14,1,US,qwerty,en,5-6,laptop,0.169779286926995,26.2284,0.1033
249495,12,0,US,qwerty,en,9-10,full,4.17910447761194,78.0373,0.4703
249496,45,1,IE,qwerty,en,9-10,laptop,0.327868852459016,47.1992,0.22
249497,33,0,US,qwerty,en,3-4,full,1.77059276366436,37.3027,0.0323
249499,21,0,CA,qwerty,en,9-10,laptop,0.65252854812398,94.8745,0.3423
249504,16,0,US,qwerty,en,9-10,full,1.89328743545611,82.1496,0.7376
249505,32,1,US,qwerty,en,1-2,full,1.00502512562814,62.9241,0.6697
249506,50,1,US,qwerty,en,9-10,full,0.539083557951482,48.5414,0.0496
249510,22,0,HK,qwerty,pa,5-6,laptop,0.157977883096367,29.7462,0.2743
249513,26,0,US,qwerty,en,9-10,laptop,1.20643431635389,30.4165,0.3188
249514,13,0,US,qwerty,en,7-8,full,0.171526586620926,39.7042,0.1254
249515,14,1,US,qwerty,en,9-10,laptop,0.164203612479475,32.991,0.2003
249517,17,0,US,qwerty,en,9-10,laptop,2.32198142414861,36.3087,0.1897
249522,14,0,US,qwerty,en,9-10,full,0.327868852459016,53.9362,0.5677
249523,24,0,US,qwerty,en,9-10,laptop,3.2540675844806,34.6592,0.2236
249524,39,1,US,qwerty,en,9-10,full,0.466819221967963,88.0463,0.6806
249525,25,0,NL,qwerty,nl,9-10,full,1.11731843575419,62.2992,0.1867
249530,13,0,GB,qwerty,en,1-2,laptop,1.02915951972556,67.7161,0.2065
249535,17,0,US,qwerty,en,9-10,full,0.324675324675325,116.3524,0.6938
249536,18,0,US,qwerty,en,5-6,laptop,1.19047619047619,34.698,0.4115
249537,14,0,CA,qwerty,en,5-6,laptop,3.18352059925094,37.1025,0.0385
249540,24,0,CA,qwerty,en,3-4,full,0.736648250460405,34.1763,0.0585
249541,22,0,US,qwerty,en,7-8,laptop,1.0221465076661,70.8259,0.4599
249548,22,0,EG,qwerty,ar,5-6,laptop,0.154798761609907,48.7697,0.0876
249550,14,1,US,qwerty,en,9-10,laptop,0.0,53.796,0.415
249555,23,0,US,qwerty,en,7-8,laptop,0.608365019011407,54.5263,0.1808
249556,16,0,US,qwerty,en,3-4,laptop,1.86246418338109,70.0929,0.3614
249559,25,1,US,qwerty,en,3-4,laptop,1.3121546961326,59.957,0.3461
249562,34,0,US,qwerty,en,9-10,full,1.83333333333333,61.6906,0.4558
249565,21,1,US,qwerty,en,9-10,full,1.30624092888244,84.8989,0.4766
249566,11,0,US,qwerty,en,7-8,laptop,0.745033112582781,18.8712,0.0537
249567,32,1,NL,qwerty,nl,9-10,full,0.0,54.8794,0.3108
249570,39,0,US,qwerty,tl,5-6,on-screen,1.34874759152216,33.221,0.125
249571,28,0,US,qwerty,en,9-10,laptop,0.647249190938511,64.0723,0.455
249572,21,0,US,qwerty,en,7-8,laptop,2.17755443886097,96.6653,0.5
249575,16,0,US,qwerty,en,9-10,full,0.159744408945687,51.4375,0.1544
249576,12,0,US,qwerty,en,9-10,full,0.303490136570561,9.3256,0.0012
249584,53,1,US,qwerty,en,9-10,laptop,0.69060773480663,39.9771,0.1596
249585,13,0,US,qwerty,en,3-4,laptop,0.0,56.5675,0.2534
249588,54,0,US,qwerty,en,3-4,laptop,0.766871165644172,51.2638,0.2131
249589,18,0,US,qwerty,en,1-2,laptop,0.33500837520938,57.7977,0.1541
249590,15,0,GB,qwerty,en,3-4,full,0.47244094488189,54.0798,0.1714
249591,18,0,IN,qwerty,hi,3-4,laptop,0.4739336492891,53.1111,0.3995
249592,42,0,US,qwertz,en,9-10,laptop,2.73167358229599,18.2663,0.0461
249596,13,0,US,qwerty,en,3-4,laptop,0.153609831029186,67.9454,0.5627
249602,15,1,US,qwerty,en,9-10,laptop,3.92006149116065,30.1057,0.1051
249603,30,0,IT,qwerty,it,7-8,full,1.17845117845118,70.3865,0.4477
249606,14,0,US,qwerty,en,1-2,laptop,0.505902192242833,23.57,0.0855
249612,23,0,PL,qwerty,pl,7-8,laptop,2.11640211640212,45.8304,0.2846
249617,50,0,US,qwerty,en,7-8,full,1.47710487444609,43.9637,0.0946
249619,12,0,US,qwerty,en,7-8,full,1.36752136752137,28.2219,0.466
249623,13,0,VN,qwerty,vi,3-4,laptop,0.651465798045603,30.2824,0.0362
249626,13,1,US,qwerty,en,9-10,laptop,1.90779014308426,61.1996,0.6195
249627,50,0,US,qwerty,en,9-10,laptop,3.8961038961039,19.1877,0.0767
249628,16,0,US,qwerty,en,7-8,small,0.544464609800363,57.726,0.4871
249629,13,0,GB,qwerty,en,5-6,laptop,1.38036809815951,47.1139,0.1644
249630,39,0,US,qwerty,en,7-8,laptop,0.404858299595142,48.9133,0.1587
249634,22,1,US,qwerty,en,9-10,laptop,0.33955857385399,46.0978,0.1578
249636,43,0,US,qwerty,en,9-10,laptop,0.172413793103448,43.5718,0.5023
249642,15,0,BA,qwertz,bs,9-10,full,0.805270863836018,53.1074,0.4761
249644,26,0,EG,qwerty,ar,3-4,laptop,0.484652665589661,32.6706,0.0085
249646,13,0,GB,qwerty,en,5-6,laptop,0.382262996941896,44.9832,0.1669
249652,35,0,US,qwerty,en,5-6,full,4.09683426443203,39.0138,0.1565
249654,28,1,US,qwerty,en,9-10,full,1.743264659271,37.9952,0.0894
249662,11,0,US,qwerty,en,9-10,full,2.26876090750436,22.1359,0.1234
249672,23,0,JM,qwerty,en,7-8,laptop,1.34932533733133,40.2506,0.0343
249673,42,0,US,qwerty,en,9-10,laptop,0.741839762611276,53.7459,0.4597
249676,39,0,US,qwerty,en,1-2,laptop,2.1505376344086,35.0353,0.1089
249679,18,0,NO,qwerty,nb,9-10,laptop,0.836120401337793,97.0289,0.6814
249681,31,1,US,qwerty,vi,9-10,full,1.11317254174397,100.0979,0.4699
249689,21,0,CA,qwerty,ar,5-6,laptop,3.90178271106626,53.0744,0.1529
249690,24,0,US,qwerty,en,1-2,laptop,3.01659125188537,52.8867,0.2811
249692,20,0,AR,qwerty,es,7-8,laptop,0.355239786856128,68.6382,0.5698
249693,27,0,US,qwerty,en,9-10,laptop,0.172117039586919,91.2595,0.199
249695,25,1,US,qwerty,en,9-10,laptop,0.145772594752187,81.7016,0.6688
249696,38,1,US,qwerty,en,9-10,laptop,0.806451612903226,59.3922,0.4449
249699,15,0,GB,qwerty,en,1-2,full,0.775193798449612,29.3198,0.1261
249700,15,0,RO,qwerty,ro,9-10,full,5.0,45.7028,0.2208
249701,30,0,US,qwerty,en,9-10,laptop,0.465116279069767,27.7512,0.3873
249703,25,0,CA,qwerty,en,9-10,laptop,0.313479623824451,79.1607,0.6597
249704,22,1,US,qwerty,en,9-10,full,1.02489019033675,69.4243,0.2191
249707,25,0,US,qwerty,en,1-2,laptop,0.81799591002045,55.5967,0.2643
249709,27,0,US,qwerty,en,7-8,laptop,0.928792569659443,58.6849,0.2168
249715,17,1,US,qwerty,en,9-10,laptop,0.323101777059774,54.8749,0.3088
249721,25,0,US,qwerty,en,9-10,laptop,1.2987012987013,20.9603,0.1483
249722,25,0,FR,azerty,fr,7-8,full,0.544464609800363,80.0358,0.3724
249723,25,0,US,qwerty,en,1-2,laptop,0.972447325769854,51.7746,0.2529
249725,16,1,US,qwerty,en,3-4,laptop,0.0,54.5702,0.1769
249726,21,0,TR,qwerty,tr,7-8,laptop,0.526315789473684,54.3626,0.2186
249727,22,0,US,qwerty,en,1-2,laptop,0.724181360201511,60.2847,0.1845
249732,28,0,IN,qwerty,en,1-2,laptop,1.52542372881356,37.0949,0.0665
249734,22,1,US,qwerty,en,7-8,full,2.00308166409861,37.0305,0.059
249737,24,0,GB,qwerty,en,5-6,laptop,9.95260663507109,39.3579,0.1591
249739,23,0,US,qwerty,en,9-10,full,0.851063829787234,25.8821,0.1123
249740,18,0,US,qwerty,en,9-10,laptop,1.01867572156197,54.242,0.6034
249741,45,1,US,qwerty,en,9-10,full,0.302114803625378,54.4511,0.1008
249743,12,1,US,qwerty,en,9-10,full,0.152439024390244,25.815,0.0439
249746,29,1,US,qwerty,en,9-10,laptop,0.17921146953405,43.7603,0.321
249747,24,0,US,qwerty,en,1-2,laptop,1.34128166915052,58.0063,0.2888
249748,29,0,US,qwerty,en,7-8,laptop,1.13085621970921,24.6687,0.071
249753,22,0,US,qwerty,en,3-4,laptop,0.368324125230203,88.426,0.1821
249755,17,0,US,qwerty,en,7-8,laptop,0.969305331179321,62.7387,0.4082
249757,16,0,CN,qwerty,zh,7-8,laptop,1.45502645502645,49.5486,0.2263
249758,21,0,ZA,qwerty,en,9-10,laptop,0.467289719626168,71.0891,0.3446
249759,21,0,US,qwerty,en,9-10,laptop,1.27041742286751,56.566,0.3433
249760,21,0,US,qwerty,en,9-10,laptop,3.57142857142857,67.7927,0.4497
249761,23,0,CA,qwerty,en,9-10,laptop,2.26480836236934,87.415,0.4721
249765,38,0,US,qwerty,en,3-4,laptop,0.373931623931624,38.6826,0.2264
249767,19,1,US,qwerty,en,3-4,full,1.22699386503067,82.2048,0.1306
249773,8,1,AR,qwerty,en,1-2,laptop,10.054347826087,15.1968,0.0
249776,28,1,US,qwerty,en,9-10,full,0.719424460431655,105.2565,0.5499
249777,24,0,US,qwerty,en,9-10,laptop,0.319744204636291,56.6258,0.4035
249779,38,0,CA,qwerty,en,9-10,full,0.427350427350427,42.8391,0.3372
249780,25,0,US,qwerty,en,9-10,laptop,1.00671140939597,60.0081,0.1238
249788,50,0,CA,qwerty,en,7-8,laptop,1.82328190743338,42.3415,0.2873
249789,17,0,US,qwerty,en,7-8,laptop,0.694444444444444,59.8286,0.424
249794,32,0,US,qwerty,en,3-4,laptop,0.809716599190283,65.862,0.5239
249795,27,0,US,qwerty,en,9-10,laptop,0.162866449511401,45.2649,0.282
249797,14,0,DE,qwertz,de,7-8,full,1.09797297297297,46.7619,0.2866
249800,19,1,US,qwerty,en,9-10,full,0.0,48.0844,0.1347
249801,20,0,DO,qwerty,en,7-8,full,2.44698205546493,68.6131,0.2808
249804,65,1,US,qwerty,en,9-10,full,0.753295668549906,34.5091,0.1518
249807,27,0,US,qwerty,en,5-6,laptop,1.03270223752151,73.5377,0.2857
249808,17,0,US,qwerty,en,9-10,laptop,0.46583850931677,75.3227,0.3753
249814,23,0,IN,qwerty,en,9-10,full,0.755667506297229,47.635,0.1661
249820,33,1,US,qwerty,en,9-10,laptop,2.7027027027027,71.8766,0.2829
249821,14,0,US,qwerty,en,9-10,laptop,1.87287173666288,51.4906,0.4057
249822,29,0,US,qwerty,en,9-10,laptop,0.410907732536421,104.5186,0.4296
249824,2,1,US,qwerty,en,9-10,laptop,0.524246395806029,28.7104,0.1172
249826,15,0,US,qwerty,en,9-10,laptop,0.450788880540947,56.1442,0.3588
249830,56,0,US,qwerty,en,1-2,laptop,0.496688741721854,30.3834,0.1593
249831,37,0,US,qwerty,en,9-10,laptop,0.316455696202532,82.273,0.4764
249834,16,0,US,qwerty,en,9-10,laptop,1.02639296187683,26.2561,0.0363
249842,27,1,US,qwerty,es,9-10,laptop,2.4390243902439,44.2014,0.1676
249843,15,0,US,qwerty,en,9-10,laptop,0.337268128161889,68.7513,0.2523
249849,22,0,US,qwerty,en,9-10,laptop,0.526315789473684,49.0924,0.1439
249850,14,0,US,qwerty,en,3-4,laptop,0.284495021337127,37.6694,0.0962
249851,25,0,US,qwerty,en,9-10,full,2.09059233449477,67.6153,0.2127
249862,57,0,US,qwerty,en,3-4,laptop,1.80451127819549,26.1799,0.0352
249863,18,0,US,qwerty,en,1-2,laptop,0.0,43.3382,0.2979
249869,17,1,US,qwerty,en,9-10,laptop,0.0,83.7543,0.534
249875,23,0,CA,qwerty,en,7-8,laptop,0.933333333333333,55.0199,0.297
249877,19,0,GB,qwerty,en,5-6,full,0.425531914893617,71.6864,0.5205
249878,18,0,US,qwerty,en,9-10,laptop,0.893921334922527,46.3754,0.3738
249879,14,0,US,qwerty,en,9-10,laptop,0.156168662155128,46.5364,0.4299
249880,19,0,GB,qwerty,en,9-10,full,0.0,104.7159,0.4371
249886,16,1,US,qwerty,en,9-10,laptop,0.347826086956522,48.416,0.2382
249891,53,1,US,qwerty,en,9-10,full,0.307692307692308,89.1086,0.4825
249893,18,1,US,qwerty,en,9-10,laptop,1.22377622377622,93.1105,0.7492
249897,25,0,US,qwerty,en,9-10,laptop,0.289017341040462,70.7687,0.4684
249900,13,1,US,qwerty,en,9-10,full,0.33500837520938,55.8532,0.5147
249901,18,1,US,qwerty,en,9-10,full,1.01180438448567,112.1584,0.6209
249902,99,0,US,qwerty,en,9-10,laptop,1.70357751277683,39.798,0.0744
249903,16,1,US,qwerty,en,9-10,laptop,0.501672240802676,62.8736,0.2546
249907,35,0,US,qwerty,en,9-10,full,0.0,100.3588,0.6209
249912,13,0,US,qwerty,en,9-10,laptop,0.601503759398496,47.0333,0.3168
249913,17,0,US,qwerty,en,9-10,laptop,3.69774919614148,58.5611,0.3765
249914,20,0,US,qwerty,en,9-10,laptop,0.18450184501845,88.0788,0.6463
249915,55,0,US,qwerty,en,9-10,laptop,1.85185185185185,14.5577,0.0571
249916,28,1,US,qwerty,en,9-10,full,0.357873210633947,47.1141,0.2984
249917,20,0,BO,qwerty,en,7-8,laptop,0.563758389261745,75.4308,0.6302
249918,40,0,US,qwerty,en,9-10,laptop,0.583941605839416,36.5777,0.1216
249919,23,0,MA,qwerty,en,3-4,laptop,8.9171974522293,33.6649,0.0229
249920,21,0,US,qwerty,en,9-10,laptop,0.315457413249211,33.7149,0.0519
249922,26,0,US,qwerty,en,9-10,full,2.2553362867499,28.8619,0.2727
249926,28,1,US,qwerty,en,9-10,full,0.0,103.1415,0.6357
249927,19,0,US,qwerty,en,3-4,laptop,1.16448326055313,53.3122,0.4109
249931,99,0,US,qwerty,en,1-2,laptop,1.36363636363636,36.9667,0.0758
249932,29,1,US,qwerty,en,9-10,laptop,1.22324159021407,83.1809,0.5606
249934,21,0,US,qwerty,en,9-10,laptop,0.272232304900181,39.3994,0.1558
249939,19,0,CA,qwerty,en,7-8,laptop,0.317460317460317,23.7612,0.0759
249942,27,0,IT,qwerty,it,7-8,full,0.460829493087558,69.46,0.4455
249944,11,1,CA,qwerty,en,1-2,laptop,0.9375,32.0853,0.0797
249945,37,1,US,qwerty,en,9-10,laptop,1.36286201022147,65.8059,0.3126
249946,22,0,IE,qwerty,en,3-4,laptop,0.599700149925038,57.1993,0.1294
249947,15,0,US,qwerty,en,9-10,laptop,0.289017341040462,62.7018,0.3843
249949,20,1,US,qwerty,en,9-10,laptop,1.61764705882353,60.9392,0.2747
249952,18,1,CA,qwerty,en,7-8,laptop,1.19352088661552,63.2303,0.3555
249953,18,0,CA,qwerty,en,3-4,laptop,0.184672206832872,29.2728,0.0659
249954,1,0,US,qwerty,en,9-10,laptop,3.50262697022767,37.0921,0.0846
249956,21,0,US,qwerty,en,9-10,full,0.17636684303351,103.3665,0.6791
249957,45,0,US,qwerty,en,7-8,laptop,0.357142857142857,15.5822,0.0374
249962,21,0,GB,qwerty,en,3-4,small,3.53460972017673,47.8036,0.3967
249963,16,0,CA,qwerty,en,9-10,laptop,1.98675496688742,51.3982,0.2284
249964,16,0,US,qwerty,en,9-10,laptop,0.0,67.0116,0.4173
249966,18,0,US,qwerty,en,9-10,full,0.324675324675325,63.6805,0.2996
249968,19,0,CA,qwerty,en,7-8,laptop,1.09489051094891,18.2899,0.0721
249974,23,0,US,qwerty,en,9-10,laptop,1.64473684210526,59.5719,0.4502
249987,65,1,US,qwerty,es,3-4,laptop,1.33333333333333,49.2359,0.4683
249989,43,1,US,qwerty,en,9-10,laptop,3.19148936170213,41.9302,0.1909
249992,25,0,US,qwerty,en,5-6,full,0.0,81.032,0.4648
249993,13,0,CA,qwerty,ur,7-8,laptop,0.737463126843658,35.5944,0.0416
249994,22,1,US,qwerty,en,9-10,laptop,0.162337662337662,36.4366,0.1202
250003,14,0,US,qwerty,en,9-10,laptop,0.0,71.743,0.4453
250008,1,0,US,qwerty,en,1-2,laptop,0.0,54.3387,0.1313
250009,22,0,GB,qwerty,en,5-6,laptop,1.73775671406003,40.0966,0.4028
250010,20,1,US,qwerty,en,1-2,laptop,0.277392510402219,78.5417,0.2354
250013,26,1,US,qwerty,en,9-10,laptop,2.12071778140294,35.9718,0.2697
